local,gen,block,peso,corte
RJ,ARUA,3,881.8431621834985,5
RJ,PM30,1,1268.5165725778033,6
RJ,PM30,2,1301.5141323229755,6
RJ,PM30,3,1051.8597317612216,6
RJ,PM31,1,1310.403504092303,6
RJ,PM31,2,1184.7268373794477,6
RJ,PM31,3,1451.5868729697195,6
RJ,PM32,1,1442.2576763280908,6
RJ,PM32,2,1532.4449167239432,6
RJ,PM32,3,1556.9138711216926,6
RJ,PM33,1,959.5947953197334,6
RJ,PM33,2,1247.925541526903,6
RJ,PM33,3,1150.754452464565,6
RJ,PM34,1,1110.637995004041,6
RJ,PM34,2,1422.012931326628,6
RJ,PM34,3,1366.2549276426898,6
RJ,PM35,1,1128.9976524314886,6
RJ,PM35,2,1225.391294512742,6
RJ,PM35,3,1433.359567577741,6
RJ,PM36,1,1345.5170878583322,6
RJ,PM36,2,1195.8225861863211,6
RJ,PM36,3,1848.819408563766,6
RJ,PM37,1,964.4559388185654,6
RJ,PM37,2,1362.9660896916405,6
RJ,PM37,3,1151.1314752663068,6
RJ,PM38,1,869.831007935655,6
RJ,PM38,2,1197.8501051037588,6
RJ,PM38,3,1258.6493863586077,6
RJ,PM39,1,1307.400875272274,6
RJ,PM39,2,833.2836642871248,6
RJ,PM39,3,1718.2931881015002,6
RJ,PM40,1,1374.5130278150134,6
RJ,PM40,2,1379.9301397987306,6
RJ,PM40,3,2168.6034311595126,6
RJ,PM41,1,1659.2645527210623,6
RJ,PM41,2,1451.5177087328989,6
RJ,PM41,3,1662.361359805924,6
RJ,PM42,1,1200.2969976364225,6
RJ,PM42,2,1043.6286363097693,6
RJ,PM42,3,1864.638463168561,6
RJ,PM43,1,1261.1845893083973,6
RJ,PM43,2,1039.575087671372,6
RJ,PM43,3,1394.8495780454807,6
RJ,PM44,1,666.9179966365592,6
RJ,PM44,2,817.5803475946741,6
RJ,PM44,3,1018.6614714432999,6
RJ,PM45,1,364.7494732782015,6
RJ,PM45,2,1323.9927107624358,6
RJ,PM45,3,1558.1048185531045,6
RJ,PM46,1,756.0127286062415,6
RJ,PM46,2,1219.3811639750597,6
RJ,PM46,3,1482.3410176396828,6
RJ,PM47,1,926.2522861097955,6
RJ,PM47,2,1501.0489225956685,6
RJ,PM47,3,1134.1761066573715,6
RJ,MOMB,1,943.3349687384816,6
RJ,MOMB,2,865.5717068678499,6
RJ,MOMB,3,1501.9038349231068,6
RJ,TANZ,1,969.7163810578452,6
RJ,TANZ,2,1041.9567518751653,6
RJ,TANZ,3,1281.117921061961,6
RJ,MASS,1,1079.5308714087919,6
RJ,MASS,2,1588.0649620920444,6
RJ,MASS,3,1594.673438753654,6
RJ,MILE,1,1273.6413745683808,6
RJ,MILE,2,1420.3642631611046,6
RJ,MILE,3,1696.6678720982927,6
RJ,ARUA,1,278.6971553424954,6
RJ,ARUA,2,780.4312088347409,6
RJ,ARUA,3,856.6028630713294,6
RJ,PM30,1,1763.09832955619,7
RJ,PM30,2,1534.587780942958,7
RJ,PM30,3,1568.4909519741138,7
RJ,PM31,1,1547.8184377199157,7
RJ,PM31,2,1286.2192695547328,7
RJ,PM31,3,1424.2873415065492,7
RJ,PM32,1,1739.848621466107,7
RJ,PM32,2,1693.539299613861,7
RJ,PM32,3,1819.6747964304093,7
RJ,PM33,1,1524.5247538553162,7
RJ,PM33,2,1327.83911585907,7
RJ,PM33,3,1149.3124345008532,7
RJ,PM34,1,1728.4280797552703,7
RJ,PM34,2,1542.5448495754295,7
RJ,PM34,3,1605.216080318757,7
RJ,PM35,1,1812.8429025433195,7
RJ,PM35,2,1508.7462849836047,7
RJ,PM35,3,1603.7913002139294,7
RJ,PM36,1,1203.6941023334314,7
RJ,PM36,2,1166.6450443914953,7
RJ,PM36,3,1641.152253548974,7
RJ,PM37,1,809.232886753268,7
RJ,PM37,2,1770.3401157858577,7
RJ,PM37,3,892.0966696209233,7
RJ,PM38,1,1663.1081808975935,7
RJ,PM38,2,1690.990479154378,7
RJ,PM38,3,1310.8361052754433,7
RJ,PM39,1,1351.1520803381632,7
RJ,PM39,2,1728.1698986554065,7
RJ,PM39,3,1376.0991125696644,7
RJ,PM40,1,972.1657774540838,7
RJ,PM40,2,1450.1800167585932,7
RJ,PM40,3,771.3485272178916,7
RJ,PM41,1,1862.6332885431134,7
RJ,PM41,2,1822.8925921735004,7
RJ,PM41,3,1543.884923992765,7
RJ,PM42,1,2160.2986380306006,7
RJ,PM42,2,1752.5744303963274,7
RJ,PM42,3,401.5296749207652,7
RJ,PM43,1,1081.9282518932282,7
RJ,PM43,2,723.8006210654643,7
RJ,PM43,3,1668.722941243446,7
RJ,PM44,1,772.8042180135268,7
RJ,PM44,2,685.5981205213309,7
RJ,PM44,3,969.9589232081091,7
RJ,PM45,1,842.492992053124,7
RJ,PM45,2,1653.2566500783257,7
RJ,PM45,3,1243.6534227690786,7
RJ,PM46,1,840.7904727032669,7
RJ,PM46,2,1370.592245615276,7
RJ,PM46,3,2013.2949520060831,7
RJ,PM47,1,981.8990051669466,7
RJ,PM47,2,1632.887282821499,7
RJ,PM47,3,2326.689423255657,7
RJ,MOMB,1,2315.6388996899977,7
RJ,MOMB,2,1220.0200208322885,7
RJ,MOMB,3,1694.6704673440709,7
RJ,TANZ,1,1612.929687782511,7
RJ,TANZ,2,1767.1777799612976,7
RJ,TANZ,3,1387.0590882623817,7
RJ,MASS,1,1831.8518314665496,7
RJ,MASS,2,2064.3370047891167,7
RJ,MASS,3,2102.606274761752,7
RJ,MILE,1,2291.486045721455,7
RJ,MILE,2,1761.0533511973354,7
RJ,MILE,3,1974.5174348691348,7
RJ,ARUA,1,1097.7871794543373,7
RJ,ARUA,2,1082.7595197255573,7
RJ,ARUA,3,689.5914041935191,7
RJ,PM30,1,1053.587476151996,8
RJ,PM30,2,1059.6669458231531,8
RJ,PM30,3,976.2419568137407,8
RJ,PM31,1,941.1001703663259,8
RJ,PM31,2,642.1910755148742,8
RJ,PM31,3,1194.6727119177808,8
RJ,PM32,1,892.6967952971602,8
RJ,PM32,2,997.8620018530502,8
RJ,PM32,3,869.553627032379,8
RJ,PM33,1,860.3515672014142,8
RJ,PM33,2,1109.6521134241411,8
RJ,PM33,3,799.0811874547302,8
RJ,PM34,1,947.803885413003,8
RJ,PM34,2,1064.1702064528222,8
RJ,PM34,3,1317.2693498949998,8
RJ,PM35,1,902.2039812356305,8
RJ,PM35,2,1115.457926042129,8
RJ,PM35,3,757.5887897022185,8
RJ,PM36,1,611.8880371152942,8
RJ,PM36,2,828.5703308001314,8
RJ,PM36,3,1735.0713090227587,8
RJ,PM37,1,936.6590016103061,8
RJ,PM37,2,929.7331064374652,8
RJ,PM37,3,902.6545921750662,8
RJ,PM38,1,1143.1794409941372,8
RJ,PM38,2,1483.1321186665152,8
RJ,PM38,3,1141.336265123971,8
RJ,PM39,1,1202.231142721511,8
RJ,PM39,2,1250.0387372335551,8
RJ,PM39,3,1120.4791798518418,8
RJ,PM40,1,1110.2717590127368,8
RJ,PM40,2,1371.8697561484823,8
RJ,PM40,3,1268.6468053576516,8
RJ,PM41,1,1474.2803457300508,8
RJ,PM41,2,1548.7724995101196,8
RJ,PM41,3,1470.1688771451568,8
RJ,PM42,1,906.1920495024375,8
RJ,PM42,2,1037.7712268135283,8
RJ,PM42,3,1108.5686201031729,8
RJ,PM43,1,879.3565620599958,8
RJ,PM43,2,1124.2444593687037,8
RJ,PM43,3,1323.3974191811296,8
RJ,PM44,1,930.5495799001503,8
RJ,PM44,2,1062.0373714148143,8
RJ,PM44,3,1351.993817690986,8
RJ,PM45,1,875.3301450428597,8
RJ,PM45,2,1312.9104903759116,8
RJ,PM45,3,1570.5908459363327,8
RJ,PM46,1,927.2055843296658,8
RJ,PM46,2,1337.9642616752367,8
RJ,PM46,3,1443.1636512053935,8
RJ,PM47,1,773.3769776322969,8
RJ,PM47,2,1169.4911819510116,8
RJ,PM47,3,1174.3057982953894,8
RJ,MOMB,1,1347.5243387790915,8
RJ,MOMB,2,1024.1460595337508,8
RJ,MOMB,3,1344.9493242757426,8
RJ,TANZ,1,1066.291695217453,8
RJ,TANZ,2,1116.63283061144,8
RJ,TANZ,3,1623.7015419189709,8
RJ,MASS,1,856.5345144257018,8
RJ,MASS,2,1063.32401201231,8
RJ,MASS,3,2239.886144329857,8
RJ,MILE,1,711.0952472391967,8
RJ,MILE,2,668.7115601531918,8
RJ,MILE,3,1164.2997992308692,8
RJ,ARUA,1,348.2468628071284,8
RJ,ARUA,2,407.2741336633664,8
RJ,ARUA,3,259.31225158061653,8
RJ,PM30,1,1019.9401128244477,9
RJ,PM30,2,1001.9160019362444,9
RJ,PM30,3,706.3215047508241,9
RJ,PM31,1,1409.2030889260411,9
RJ,PM31,2,1410.2468676342887,9
RJ,PM31,3,1603.6137351926827,9
RJ,PM32,1,1247.9287105346787,9
RJ,PM32,2,931.2017295259759,9
RJ,PM32,3,831.6640434969237,9
RJ,PM33,1,798.4713327233912,9
RJ,PM33,2,858.9750408995603,9
RJ,PM33,3,665.316204941004,9
RJ,PM34,1,1014.0215124574688,9
RJ,PM34,2,675.4271450843653,9
RJ,PM34,3,799.2688600864075,9
RJ,PM35,1,924.8513616642191,9
RJ,PM35,2,831.4948276707358,9
RJ,PM35,3,814.5409265527586,9
RJ,PM36,1,1269.714928495125,9
RJ,PM36,2,740.1326325479672,9
RJ,PM36,3,910.4917815482503,9
RJ,PM37,1,1148.2574639573165,9
RJ,PM37,2,1381.1615700593338,9
RJ,PM37,3,748.9187728071362,9
RJ,PM38,1,1245.3008611238138,9
RJ,PM38,2,1632.3092591257662,9
RJ,PM38,3,1595.193310981578,9
RJ,PM39,1,807.592752372735,9
RJ,PM39,2,1122.5676818950928,9
RJ,PM39,3,1608.04303455484,9
RJ,PM40,1,1244.0915379294445,9
RJ,PM40,2,826.9539741045269,9
RJ,PM40,3,946.4395739811638,9
RJ,PM41,1,1413.7048782261318,9
RJ,PM41,2,1230.5052804761845,9
RJ,PM41,3,868.3869185114054,9
RJ,PM42,1,1451.9268027448973,9
RJ,PM42,2,827.6899924755454,9
RJ,PM42,3,1225.8968500587573,9
RJ,PM43,1,1373.2088580112895,9
RJ,PM43,2,612.2707147375078,9
RJ,PM43,3,1192.8713543941378,9
RJ,PM44,1,1576.0900054916835,9
RJ,PM44,2,1092.5057471666858,9
RJ,PM44,3,1282.5070851049438,9
RJ,PM45,1,1115.2120422637138,9
RJ,PM45,2,1010.7057332018597,9
RJ,PM45,3,1371.6858836557878,9
RJ,PM46,1,928.8007190549564,9
RJ,PM46,2,935.3137343659141,9
RJ,PM46,3,1675.24743460927,9
RJ,PM47,1,1042.4742963931071,9
RJ,PM47,2,1023.1167408663697,9
RJ,PM47,3,1008.6773166543016,9
RJ,MOMB,1,1077.7010376236599,9
RJ,MOMB,2,719.5880789262559,9
RJ,MOMB,3,765.6677283626508,9
RJ,TANZ,1,1205.3815425042883,9
RJ,TANZ,2,1444.034951665711,9
RJ,TANZ,3,1191.9434696612634,9
RJ,MASS,1,1376.0665298628362,9
RJ,MASS,2,954.7225468915232,9
RJ,MASS,3,1367.3358654367878,9
RJ,MILE,1,1477.6099491383357,9
RJ,MILE,2,985.1023239421155,9
RJ,MILE,3,1338.7908716816535,9
RJ,ARUA,1,564.3961927424153,9
RJ,ARUA,2,568.0414773389258,9
RJ,ARUA,3,831.214839598168,9
RJ,PM30,1,577.6312089971883,10
RJ,PM30,2,593.6533531795254,10
RJ,PM30,3,506.816118047673,10
RJ,PM31,1,986.5320304017374,10
RJ,PM31,2,966.3885735906168,10
RJ,PM31,3,914.3664353087738,10
RJ,PM32,1,545.3124713332601,10
RJ,PM32,2,533.1496710526316,10
RJ,PM32,3,506.18032786885254,10
RJ,PM33,1,353.55921855921855,10
RJ,PM33,2,291.4397759103642,10
RJ,PM33,3,293.75375375375376,10
RJ,PM34,1,269.94780014914244,10
RJ,PM34,2,292.3591482947051,10
RJ,PM34,3,652.9608627974204,10
RJ,PM35,1,425.85903083700435,10
RJ,PM35,2,362.3553890969622,10
RJ,PM35,3,1018.2771535580524,10
RJ,PM36,1,478.1609780947529,10
RJ,PM36,2,493.9163354154837,10
RJ,PM36,3,852.8970588235294,10
RJ,PM37,1,658.357111975789,10
RJ,PM37,2,622.0808852330592,10
RJ,PM37,3,535.4151329243355,10
RJ,PM38,1,807.7283105022833,10
RJ,PM38,2,822.0233853300605,10
RJ,PM38,3,555.8153477218226,10
RJ,PM39,1,410.76005659995957,10
RJ,PM39,2,552.9617720614505,10
RJ,PM39,3,807.1902325455482,10
RJ,PM40,1,681.2968270974998,10
RJ,PM40,2,563.7142857142857,10
RJ,PM40,3,620.9619109102647,10
RJ,PM41,1,826.3501543622264,10
RJ,PM41,2,783.8540275923452,10
RJ,PM41,3,938.4533333333334,10
RJ,PM42,1,723.3581472291149,10
RJ,PM42,2,440.5842137973896,10
RJ,PM42,3,1017.6390228222436,10
RJ,PM43,1,573.6835522201376,10
RJ,PM43,2,406.48390151515156,10
RJ,PM43,3,620.686974021222,10
RJ,PM44,1,662.0190023752967,10
RJ,PM44,2,546.8825561312608,10
RJ,PM44,3,714.7487844408428,10
RJ,PM45,1,435.8646616541353,10
RJ,PM45,2,497.4547890154053,10
RJ,PM45,3,584.7086403215002,10
RJ,PM46,1,399.94024337244673,10
RJ,PM46,2,491.00072780203783,10
RJ,PM46,3,690.0633967300633,10
RJ,PM47,1,451.54235145385593,10
RJ,PM47,2,452.6225647612932,10
RJ,PM47,3,592.9942878201584,10
RJ,MOMB,1,417.56190476190477,10
RJ,MOMB,2,361.55844155844164,10
RJ,MOMB,3,539.327082184225,10
RJ,TANZ,1,724.0336134453781,10
RJ,TANZ,2,810.5594405594405,10
RJ,TANZ,3,920.1448961937716,10
RJ,MASS,1,866.3783160322954,10
RJ,MASS,2,794.8262548262547,10
RJ,MASS,3,897.0323423369388,10
RJ,MILE,1,985.1949903268505,10
RJ,MILE,2,833.8721605916535,10
RJ,MILE,3,886.71307413655,10
RJ,ARUA,1,443.6284722222222,10
RJ,ARUA,2,350.2602230483271,10
RJ,ARUA,3,331.14253393665166,10
RJ,PM30,1,1976.1742417093842,11
RJ,PM30,2,1624.9814708661083,11
RJ,PM30,3,1518.6416884211856,11
RJ,PM31,1,1554.2361894676237,11
RJ,PM31,2,1314.8779672350383,11
RJ,PM31,3,1861.2953795379542,11
RJ,PM32,1,1707.3278507894022,11
RJ,PM32,2,1322.119313072881,11
RJ,PM32,3,1345.526367565163,11
RJ,PM33,1,1618.1156222561835,11
RJ,PM33,2,1341.7731747153243,11
RJ,PM33,3,1270.9006226884753,11
RJ,PM34,1,1507.9227717886426,11
RJ,PM34,2,1388.5606590351874,11
RJ,PM34,3,2259.6095660311817,11
RJ,PM35,1,1367.3050259134427,11
RJ,PM35,2,1509.987235319539,11
RJ,PM35,3,1706.319864276772,11
RJ,PM36,1,1529.3469682004616,11
RJ,PM36,2,1190.2935944142212,11
RJ,PM36,3,1678.3916672984462,11
RJ,PM37,1,1495.1122572815532,11
RJ,PM37,2,1698.640200190118,11
RJ,PM37,3,1201.1557177615573,11
RJ,PM38,1,1331.0524196018073,11
RJ,PM38,2,1587.3099703745152,11
RJ,PM38,3,1379.150408374243,11
RJ,PM39,1,2120.3277450735077,11
RJ,PM39,2,2315.8241231582087,11
RJ,PM39,3,2638.2624932170775,11
RJ,PM40,1,2412.3281265557225,11
RJ,PM40,2,2220.3728603829736,11
RJ,PM40,3,2407.705936498431,11
RJ,PM41,1,1879.4136624314447,11
RJ,PM41,2,2337.6323428872706,11
RJ,PM41,3,1834.5227588365044,11
RJ,PM42,1,1325.1682658879156,11
RJ,PM42,2,1146.9468444122886,11
RJ,PM42,3,1374.753048780488,11
RJ,PM43,1,1433.537912653833,11
RJ,PM43,2,1530.4575880758805,11
RJ,PM43,3,1955.6524860886732,11
RJ,PM44,1,1217.3455377574373,11
RJ,PM44,2,1114.1276349507498,11
RJ,PM44,3,1418.7952668174587,11
RJ,PM45,1,1238.2435303205873,11
RJ,PM45,2,1490.561224489796,11
RJ,PM45,3,1739.0336552328201,11
RJ,PM46,1,1371.763517304197,11
RJ,PM46,2,1658.551261040416,11
RJ,PM46,3,2168.248051771206,11
RJ,PM47,1,1335.3638045434056,11
RJ,PM47,2,1511.4214725567715,11
RJ,PM47,3,1620.6745304273215,11
RJ,MOMB,1,1644.4281054790188,11
RJ,MOMB,2,1242.6807927472062,11
RJ,MOMB,3,1900.856556688863,11
RJ,TANZ,1,1300.509635525907,11
RJ,TANZ,2,1253.4036691229528,11
RJ,TANZ,3,1683.1779310820853,11
RJ,MASS,1,1541.1089588377724,11
RJ,MASS,2,1485.3476266101995,11
RJ,MASS,3,1887.5958856345885,11
RJ,MILE,1,1474.31855458846,11
RJ,MILE,2,1477.4239546082765,11
RJ,MILE,3,1813.2554288922581,11
RJ,ARUA,1,1225.3188735939868,11
RJ,ARUA,2,956.0747049155832,11
RJ,ARUA,3,1058.1879905915023,11
RJ,PM30,1,1354.184420408947,12
RJ,PM30,2,1243.454313148491,12
RJ,PM30,3,1268.9314393395048,12
RJ,PM31,1,1166.6573293382576,12
RJ,PM31,2,1238.094828961778,12
RJ,PM31,3,1692.8561549475446,12
RJ,PM32,1,1434.5387358642479,12
RJ,PM32,2,1327.2153689381464,12
RJ,PM32,3,1051.9687393465413,12
RJ,PM33,1,1052.6227743440277,12
RJ,PM33,2,1322.2497267320095,12
RJ,PM33,3,963.5189556519804,12
RJ,PM34,1,1196.903432835071,12
RJ,PM34,2,1006.7847827072729,12
RJ,PM34,3,1502.04699840597,12
RJ,PM35,1,1321.4417678788084,12
RJ,PM35,2,1135.8657616758073,12
RJ,PM35,3,1360.147708438057,12
RJ,PM36,1,1363.888378701494,12
RJ,PM36,2,1149.1397689909152,12
RJ,PM36,3,1702.6582273906156,12
RJ,PM37,1,1196.0032394811033,12
RJ,PM37,2,1276.0612224959893,12
RJ,PM37,3,1040.6897071760711,12
RJ,PM38,1,1096.6050254835752,12
RJ,PM38,2,1364.251698004166,12
RJ,PM38,3,1100.7243932170345,12
RJ,PM39,1,1362.0470080149694,12
RJ,PM39,2,1656.7012315663512,12
RJ,PM39,3,1985.681817079978,12
RJ,PM40,1,1815.2271545161725,12
RJ,PM40,2,1740.1718969638905,12
RJ,PM40,3,1990.4239366525721,12
RJ,PM41,1,1384.6353093215798,12
RJ,PM41,2,1824.7339329580382,12
RJ,PM41,3,1427.113878368198,12
RJ,PM42,1,1104.0084374478886,12
RJ,PM42,2,1076.0503859394364,12
RJ,PM42,3,1160.4060757200066,12
RJ,PM43,1,1267.0750954406794,12
RJ,PM43,2,1144.6084300223483,12
RJ,PM43,3,1328.1370013503308,12
RJ,PM44,1,1004.1936761936762,12
RJ,PM44,2,1204.8666788112316,12
RJ,PM44,3,1103.6181765499125,12
RJ,PM45,1,834.6076587447012,12
RJ,PM45,2,988.8662701823723,12
RJ,PM45,3,1146.88996760868,12
RJ,PM46,1,1056.0076007466844,12
RJ,PM46,2,1359.4828078433804,12
RJ,PM46,3,1761.0433121396247,12
RJ,PM47,1,906.7655325780928,12
RJ,PM47,2,1240.4190453288152,12
RJ,PM47,3,1284.2659573027156,12
RJ,MOMB,1,1090.4870034042153,12
RJ,MOMB,2,810.4055901618061,12
RJ,MOMB,3,1013.5009700562896,12
RJ,TANZ,1,979.2186254561897,12
RJ,TANZ,2,1219.6135968694132,12
RJ,TANZ,3,980.4370931566965,12
RJ,MASS,1,1397.3025571347387,12
RJ,MASS,2,1418.271347563611,12
RJ,MASS,3,1690.3199571899477,12
RJ,MILE,1,1171.2002630896252,12
RJ,MILE,2,1167.052215832827,12
RJ,MILE,3,1504.7653038989895,12
RJ,ARUA,1,627.2867324145801,12
RJ,ARUA,2,819.4659362953365,12
RJ,ARUA,3,708.8258878327939,12
RJ,PM30,1,2212.028122767027,13
RJ,PM30,2,1668.9195040398288,13
RJ,PM30,3,1702.41454558093,13
RJ,PM31,1,2572.265722750582,13
RJ,PM31,2,1921.8568691543749,13
RJ,PM31,3,2088.935161008753,13
RJ,PM32,1,2417.050343868063,13
RJ,PM32,2,2017.9309321434027,13
RJ,PM32,3,1656.595905214971,13
RJ,PM33,1,2103.720414462081,13
RJ,PM33,2,1822.2749817592216,13
RJ,PM33,3,1725.7298295795388,13
RJ,PM34,1,2400.0907687131753,13
RJ,PM34,2,1633.2814866139033,13
RJ,PM34,3,1905.3252918345038,13
RJ,PM35,1,2466.066887157102,13
RJ,PM35,2,1879.900775881011,13
RJ,PM35,3,2437.142381113568,13
RJ,PM36,1,2235.297252447431,13
RJ,PM36,2,2388.0224463230475,13
RJ,PM36,3,2760.9009785445774,13
RJ,PM37,1,2189.0451283838706,13
RJ,PM37,2,1585.966015356134,13
RJ,PM37,3,2015.393724505913,13
RJ,PM38,1,2205.4455003892563,13
RJ,PM38,2,2373.510620518848,13
RJ,PM38,3,1644.5747083856754,13
RJ,PM39,1,2390.3756473029875,13
RJ,PM39,2,2365.3269958337164,13
RJ,PM39,3,2634.456225204047,13
RJ,PM40,1,2776.706471520001,13
RJ,PM40,2,2339.5367003944434,13
RJ,PM40,3,3164.7494684409585,13
RJ,PM41,1,2839.6124246594472,13
RJ,PM41,2,2250.1079978833723,13
RJ,PM41,3,2248.1475392922425,13
RJ,PM42,1,2400.879978203688,13
RJ,PM42,2,1309.4489013240636,13
RJ,PM42,3,2122.2815260632256,13
RJ,PM43,1,1564.517210890576,13
RJ,PM43,2,1315.608034438617,13
RJ,PM43,3,1288.0052028752,13
RJ,PM44,1,1800.3365074185858,13
RJ,PM44,2,1144.0598204920461,13
RJ,PM44,3,1763.360343439764,13
RJ,PM45,1,1979.4662691543526,13
RJ,PM45,2,1833.3668622962016,13
RJ,PM45,3,1834.826614143585,13
RJ,PM46,1,1736.0769999549134,13
RJ,PM46,2,2198.2228099266845,13
RJ,PM46,3,2066.886203921694,13
RJ,PM47,1,1782.3534202507078,13
RJ,PM47,2,1258.1157026505457,13
RJ,PM47,3,1477.8025786385822,13
RJ,MOMB,1,1863.5805719609875,13
RJ,MOMB,2,1131.121257056518,13
RJ,MOMB,3,1783.3639815055467,13
RJ,TANZ,1,1306.5921792179217,13
RJ,TANZ,2,1789.4103239058868,13
RJ,TANZ,3,2314.905490496943,13
RJ,MASS,1,2703.8812431419633,13
RJ,MASS,2,2169.11371767583,13
RJ,MASS,3,3409.6495835405276,13
RJ,MILE,1,1434.6568479095472,13
RJ,MILE,2,1887.5566464543535,13
RJ,MILE,3,1881.471473425127,13
RJ,ARUA,1,833.1980616132157,13
RJ,ARUA,2,576.7835819120342,13
RJ,ARUA,3,660.8441224399035,13
RJ,PM30,1,631.9797358660983,14
RJ,PM30,2,583.6817984559759,14
RJ,PM30,3,561.7692210559709,14
RJ,PM31,1,801.0988471915624,14
RJ,PM31,2,686.388663018182,14
RJ,PM31,3,952.7450980392156,14
RJ,PM32,1,814.2636819059871,14
RJ,PM32,2,778.4590136266481,14
RJ,PM32,3,783.5186692520734,14
RJ,PM33,1,647.4590083143494,14
RJ,PM33,2,626.6048136504676,14
RJ,PM33,3,652.2803164114154,14
RJ,PM34,1,535.2257747683669,14
RJ,PM34,2,513.1963372430891,14
RJ,PM34,3,878.7622962223832,14
RJ,PM35,1,674.4705475794641,14
RJ,PM35,2,626.6806813617046,14
RJ,PM35,3,879.8549210178089,14
RJ,PM36,1,766.4837062716168,14
RJ,PM36,2,613.9729735960663,14
RJ,PM36,3,776.3391412240329,14
RJ,PM37,1,642.6579992777176,14
RJ,PM37,2,644.8695265746901,14
RJ,PM37,3,677.4989184143835,14
RJ,PM38,1,757.7355987398333,14
RJ,PM38,2,732.4374942549866,14
RJ,PM38,3,661.4853481585438,14
RJ,PM39,1,765.6354621527881,14
RJ,PM39,2,546.0433574006389,14
RJ,PM39,3,808.8887234863031,14
RJ,PM40,1,814.4848518168167,14
RJ,PM40,2,725.1599659341332,14
RJ,PM40,3,1030.747946850138,14
RJ,PM41,1,910.4510960143673,14
RJ,PM41,2,568.5000685083509,14
RJ,PM41,3,877.152714810455,14
RJ,PM42,1,781.255753274971,14
RJ,PM42,2,499.0433976715686,14
RJ,PM42,3,891.7319429892398,14
RJ,PM43,1,545.02194744257,14
RJ,PM43,2,509.2494900697799,14
RJ,PM43,3,891.2427686531857,14
RJ,PM44,1,673.7513845382143,14
RJ,PM44,2,576.3742105279302,14
RJ,PM44,3,945.3293141018487,14
RJ,PM45,1,560.1610737951031,14
RJ,PM45,2,644.630950609612,14
RJ,PM45,3,845.1269955579967,14
RJ,PM46,1,561.2745654773233,14
RJ,PM46,2,671.1228188533399,14
RJ,PM46,3,996.537497940328,14
RJ,PM47,1,615.4587301253796,14
RJ,PM47,2,538.8382275401586,14
RJ,PM47,3,656.3712561310781,14
RJ,MOMB,1,636.4340486137932,14
RJ,MOMB,2,413.61864406779654,14
RJ,MOMB,3,785.404176654254,14
RJ,TANZ,1,578.4037457442727,14
RJ,TANZ,2,721.2253379193745,14
RJ,TANZ,3,790.5105985909697,14
RJ,MASS,1,982.7416849858296,14
RJ,MASS,2,791.2477323677464,14
RJ,MASS,3,1082.357902379769,14
RJ,MILE,1,686.4008741703065,14
RJ,MILE,2,669.6340506441677,14
RJ,MILE,3,1049.586189463577,14
RJ,ARUA,1,272.7705612114227,14
RJ,ARUA,2,509.69268346849447,14
RJ,ARUA,3,289.8124708475198,14
RJ,PM30,1,865.5910789126003,15
RJ,PM30,2,1046.7380194769637,15
RJ,PM30,3,789.1669826660924,15
RJ,PM31,1,1111.0377326498585,15
RJ,PM31,2,1065.1956789621197,15
RJ,PM31,3,1043.694740312546,15
RJ,PM32,1,1211.1549213681253,15
RJ,PM32,2,748.1233238020232,15
RJ,PM32,3,642.3550498645578,15
RJ,PM33,1,1017.064025905413,15
RJ,PM33,2,886.7780355232085,15
RJ,PM33,3,488.04762105151326,15
RJ,PM34,1,912.3004934081085,15
RJ,PM34,2,804.4346252057618,15
RJ,PM34,3,1350.4322887362173,15
RJ,PM35,1,1090.4757328084436,15
RJ,PM35,2,830.8155140570492,15
RJ,PM35,3,1407.484112544982,15
RJ,PM36,1,1111.682291752229,15
RJ,PM36,2,810.4504306905651,15
RJ,PM36,3,1121.469927019295,15
RJ,PM37,1,1402.3879692581618,15
RJ,PM37,2,1235.1565502702776,15
RJ,PM37,3,767.4788940829897,15
RJ,PM38,1,1243.3475158489684,15
RJ,PM38,2,1446.1571011623234,15
RJ,PM38,3,1036.1469026291575,15
RJ,PM39,1,649.8474523556634,15
RJ,PM39,2,529.2907470404355,15
RJ,PM39,3,1107.989617756762,15
RJ,PM40,1,930.8402733511268,15
RJ,PM40,2,696.9101938609758,15
RJ,PM40,3,1068.9463413312014,15
RJ,PM41,1,1452.7342240743963,15
RJ,PM41,2,1011.8728785271184,15
RJ,PM41,3,1701.4657222733379,15
RJ,PM42,1,1114.5829967784787,15
RJ,PM42,2,1035.4758856353653,15
RJ,PM42,3,1220.7695541702674,15
RJ,PM43,1,801.0626910415566,15
RJ,PM43,2,617.8658496729253,15
RJ,PM43,3,966.8598888444623,15
RJ,PM44,1,1117.2020912344012,15
RJ,PM44,2,757.8700418252253,15
RJ,PM44,3,872.6497052743531,15
RJ,PM45,1,1133.034708497861,15
RJ,PM45,2,799.6036760333235,15
RJ,PM45,3,1376.8030922485898,15
RJ,PM46,1,953.748944594254,15
RJ,PM46,2,1128.5560432489856,15
RJ,PM46,3,1389.7747223040694,15
RJ,PM47,1,1096.4966671698605,15
RJ,PM47,2,596.342033525342,15
RJ,PM47,3,667.8405034576123,15
RJ,MOMB,1,909.5854987230366,15
RJ,MOMB,2,567.9448092484538,15
RJ,MOMB,3,973.6346799526198,15
RJ,TANZ,1,1010.3963251956661,15
