local,corte,gen,block,peso
RJ,5,ARUA,3,881.8431621834985
RJ,6,PM30,1,1268.5165725778033
RJ,6,PM30,2,1301.5141323229755
RJ,6,PM30,3,1051.8597317612216
RJ,6,PM31,1,1310.403504092303
RJ,6,PM31,2,1184.7268373794477
RJ,6,PM31,3,1451.5868729697195
RJ,6,PM32,1,1442.2576763280908
RJ,6,PM32,2,1532.4449167239432
RJ,6,PM32,3,1556.9138711216926
RJ,6,PM33,1,959.5947953197334
RJ,6,PM33,2,1247.925541526903
RJ,6,PM33,3,1150.754452464565
RJ,6,PM34,1,1110.637995004041
RJ,6,PM34,2,1422.012931326628
RJ,6,PM34,3,1366.2549276426898
RJ,6,PM35,1,1128.9976524314886
RJ,6,PM35,2,1225.391294512742
RJ,6,PM35,3,1433.359567577741
RJ,6,PM36,1,1345.5170878583322
RJ,6,PM36,2,1195.8225861863211
RJ,6,PM36,3,1848.819408563766
RJ,6,PM37,1,964.4559388185654
RJ,6,PM37,2,1362.9660896916405
RJ,6,PM37,3,1151.1314752663068
RJ,6,PM38,1,869.831007935655
RJ,6,PM38,2,1197.8501051037588
RJ,6,PM38,3,1258.6493863586077
RJ,6,PM39,1,1307.400875272274
RJ,6,PM39,2,833.2836642871248
RJ,6,PM39,3,1718.2931881015002
RJ,6,PM40,1,1374.5130278150134
RJ,6,PM40,2,1379.9301397987306
RJ,6,PM40,3,2168.6034311595126
RJ,6,PM41,1,1659.2645527210623
RJ,6,PM41,2,1451.5177087328989
RJ,6,PM41,3,1662.361359805924
RJ,6,PM42,1,1200.2969976364225
RJ,6,PM42,2,1043.6286363097693
RJ,6,PM42,3,1864.638463168561
RJ,6,PM43,1,1261.1845893083973
RJ,6,PM43,2,1039.575087671372
RJ,6,PM43,3,1394.8495780454807
RJ,6,PM44,1,666.9179966365592
RJ,6,PM44,2,817.5803475946741
RJ,6,PM44,3,1018.6614714432999
RJ,6,PM45,1,364.7494732782015
RJ,6,PM45,2,1323.9927107624358
RJ,6,PM45,3,1558.1048185531045
RJ,6,PM46,1,756.0127286062415
RJ,6,PM46,2,1219.3811639750597
RJ,6,PM46,3,1482.3410176396828
RJ,6,PM47,1,926.2522861097955
RJ,6,PM47,2,1501.0489225956685
RJ,6,PM47,3,1134.1761066573715
RJ,6,MOMB,1,943.3349687384816
RJ,6,MOMB,2,865.5717068678499
RJ,6,MOMB,3,1501.9038349231068
RJ,6,TANZ,1,969.7163810578452
RJ,6,TANZ,2,1041.9567518751653
RJ,6,TANZ,3,1281.117921061961
RJ,6,MASS,1,1079.5308714087919
RJ,6,MASS,2,1588.0649620920444
RJ,6,MASS,3,1594.673438753654
RJ,6,MILE,1,1273.6413745683808
RJ,6,MILE,2,1420.3642631611046
RJ,6,MILE,3,1696.6678720982927
RJ,6,ARUA,1,278.6971553424954
RJ,6,ARUA,2,780.4312088347409
RJ,6,ARUA,3,856.6028630713294
RJ,7,PM30,1,1763.09832955619
RJ,7,PM30,2,1534.587780942958
RJ,7,PM30,3,1568.4909519741138
RJ,7,PM31,1,1547.8184377199157
RJ,7,PM31,2,1286.2192695547328
RJ,7,PM31,3,1424.2873415065492
RJ,7,PM32,1,1739.848621466107
RJ,7,PM32,2,1693.539299613861
RJ,7,PM32,3,1819.6747964304093
RJ,7,PM33,1,1524.5247538553162
RJ,7,PM33,2,1327.83911585907
RJ,7,PM33,3,1149.3124345008532
RJ,7,PM34,1,1728.4280797552703
RJ,7,PM34,2,1542.5448495754295
RJ,7,PM34,3,1605.216080318757
RJ,7,PM35,1,1812.8429025433195
RJ,7,PM35,2,1508.7462849836047
RJ,7,PM35,3,1603.7913002139294
RJ,7,PM36,1,1203.6941023334314
RJ,7,PM36,2,1166.6450443914953
RJ,7,PM36,3,1641.152253548974
RJ,7,PM37,1,809.232886753268
RJ,7,PM37,2,1770.3401157858577
RJ,7,PM37,3,892.0966696209233
RJ,7,PM38,1,1663.1081808975935
RJ,7,PM38,2,1690.990479154378
RJ,7,PM38,3,1310.8361052754433
RJ,7,PM39,1,1351.1520803381632
RJ,7,PM39,2,1728.1698986554065
RJ,7,PM39,3,1376.0991125696644
RJ,7,PM40,1,972.1657774540838
RJ,7,PM40,2,1450.1800167585932
RJ,7,PM40,3,771.3485272178916
RJ,7,PM41,1,1862.6332885431134
RJ,7,PM41,2,1822.8925921735004
RJ,7,PM41,3,1543.884923992765
RJ,7,PM42,1,2160.2986380306006
RJ,7,PM42,2,1752.5744303963274
RJ,7,PM42,3,401.5296749207652
RJ,7,PM43,1,1081.9282518932282
RJ,7,PM43,2,723.8006210654643
RJ,7,PM43,3,1668.722941243446
RJ,7,PM44,1,772.8042180135268
RJ,7,PM44,2,685.5981205213309
RJ,7,PM44,3,969.9589232081091
RJ,7,PM45,1,842.492992053124
RJ,7,PM45,2,1653.2566500783257
RJ,7,PM45,3,1243.6534227690786
RJ,7,PM46,1,840.7904727032669
RJ,7,PM46,2,1370.592245615276
RJ,7,PM46,3,2013.2949520060831
RJ,7,PM47,1,981.8990051669466
RJ,7,PM47,2,1632.887282821499
RJ,7,PM47,3,2326.689423255657
RJ,7,MOMB,1,2315.6388996899977
RJ,7,MOMB,2,1220.0200208322885
RJ,7,MOMB,3,1694.6704673440709
RJ,7,TANZ,1,1612.929687782511
RJ,7,TANZ,2,1767.1777799612976
RJ,7,TANZ,3,1387.0590882623817
RJ,7,MASS,1,1831.8518314665496
RJ,7,MASS,2,2064.3370047891167
RJ,7,MASS,3,2102.606274761752
RJ,7,MILE,1,2291.486045721455
RJ,7,MILE,2,1761.0533511973354
RJ,7,MILE,3,1974.5174348691348
RJ,7,ARUA,1,1097.7871794543373
RJ,7,ARUA,2,1082.7595197255573
RJ,7,ARUA,3,689.5914041935191
RJ,8,PM30,1,1053.587476151996
RJ,8,PM30,2,1059.6669458231531
RJ,8,PM30,3,976.2419568137407
RJ,8,PM31,1,941.1001703663259
RJ,8,PM31,2,642.1910755148742
RJ,8,PM31,3,1194.6727119177808
RJ,8,PM32,1,892.6967952971602
RJ,8,PM32,2,997.8620018530502
RJ,8,PM32,3,869.553627032379
RJ,8,PM33,1,860.3515672014142
RJ,8,PM33,2,1109.6521134241411
RJ,8,PM33,3,799.0811874547302
RJ,8,PM34,1,947.803885413003
RJ,8,PM34,2,1064.1702064528222
RJ,8,PM34,3,1317.2693498949998
RJ,8,PM35,1,902.2039812356305
RJ,8,PM35,2,1115.457926042129
RJ,8,PM35,3,757.5887897022185
RJ,8,PM36,1,611.8880371152942
RJ,8,PM36,2,828.5703308001314
RJ,8,PM36,3,1735.0713090227587
RJ,8,PM37,1,936.6590016103061
RJ,8,PM37,2,929.7331064374652
RJ,8,PM37,3,902.6545921750662
RJ,8,PM38,1,1143.1794409941372
RJ,8,PM38,2,1483.1321186665152
RJ,8,PM38,3,1141.336265123971
RJ,8,PM39,1,1202.231142721511
RJ,8,PM39,2,1250.0387372335551
RJ,8,PM39,3,1120.4791798518418
RJ,8,PM40,1,1110.2717590127368
RJ,8,PM40,2,1371.8697561484823
RJ,8,PM40,3,1268.6468053576516
RJ,8,PM41,1,1474.2803457300508
RJ,8,PM41,2,1548.7724995101196
RJ,8,PM41,3,1470.1688771451568
RJ,8,PM42,1,906.1920495024375
RJ,8,PM42,2,1037.7712268135283
RJ,8,PM42,3,1108.5686201031729
RJ,8,PM43,1,879.3565620599958
RJ,8,PM43,2,1124.2444593687037
RJ,8,PM43,3,1323.3974191811296
RJ,8,PM44,1,930.5495799001503
RJ,8,PM44,2,1062.0373714148143
RJ,8,PM44,3,1351.993817690986
RJ,8,PM45,1,875.3301450428597
RJ,8,PM45,2,1312.9104903759116
RJ,8,PM45,3,1570.5908459363327
RJ,8,PM46,1,927.2055843296658
RJ,8,PM46,2,1337.9642616752367
RJ,8,PM46,3,1443.1636512053935
RJ,8,PM47,1,773.3769776322969
RJ,8,PM47,2,1169.4911819510116
RJ,8,PM47,3,1174.3057982953894
RJ,8,MOMB,1,1347.5243387790915
RJ,8,MOMB,2,1024.1460595337508
RJ,8,MOMB,3,1344.9493242757426
RJ,8,TANZ,1,1066.291695217453
RJ,8,TANZ,2,1116.63283061144
RJ,8,TANZ,3,1623.7015419189709
RJ,8,MASS,1,856.5345144257018
RJ,8,MASS,2,1063.32401201231
RJ,8,MASS,3,2239.886144329857
RJ,8,MILE,1,711.0952472391967
RJ,8,MILE,2,668.7115601531918
RJ,8,MILE,3,1164.2997992308692
RJ,8,ARUA,1,348.2468628071284
RJ,8,ARUA,2,407.2741336633664
RJ,8,ARUA,3,259.31225158061653
RJ,9,PM30,1,1019.9401128244477
RJ,9,PM30,2,1001.9160019362444
RJ,9,PM30,3,706.3215047508241
RJ,9,PM31,1,1409.2030889260411
RJ,9,PM31,2,1410.2468676342887
RJ,9,PM31,3,1603.6137351926827
RJ,9,PM32,1,1247.9287105346787
RJ,9,PM32,2,931.2017295259759
RJ,9,PM32,3,831.6640434969237
RJ,9,PM33,1,798.4713327233912
RJ,9,PM33,2,858.9750408995603
RJ,9,PM33,3,665.316204941004
RJ,9,PM34,1,1014.0215124574688
RJ,9,PM34,2,675.4271450843653
RJ,9,PM34,3,799.2688600864075
RJ,9,PM35,1,924.8513616642191
RJ,9,PM35,2,831.4948276707358
RJ,9,PM35,3,814.5409265527586
RJ,9,PM36,1,1269.714928495125
RJ,9,PM36,2,740.1326325479672
RJ,9,PM36,3,910.4917815482503
RJ,9,PM37,1,1148.2574639573165
RJ,9,PM37,2,1381.1615700593338
RJ,9,PM37,3,748.9187728071362
RJ,9,PM38,1,1245.3008611238138
RJ,9,PM38,2,1632.3092591257662
RJ,9,PM38,3,1595.193310981578
RJ,9,PM39,1,807.592752372735
RJ,9,PM39,2,1122.5676818950928
RJ,9,PM39,3,1608.04303455484
RJ,9,PM40,1,1244.0915379294445
RJ,9,PM40,2,826.9539741045269
RJ,9,PM40,3,946.4395739811638
RJ,9,PM41,1,1413.7048782261318
RJ,9,PM41,2,1230.5052804761845
RJ,9,PM41,3,868.3869185114054
RJ,9,PM42,1,1451.9268027448973
RJ,9,PM42,2,827.6899924755454
RJ,9,PM42,3,1225.8968500587573
RJ,9,PM43,1,1373.2088580112895
RJ,9,PM43,2,612.2707147375078
RJ,9,PM43,3,1192.8713543941378
RJ,9,PM44,1,1576.0900054916835
RJ,9,PM44,2,1092.5057471666858
RJ,9,PM44,3,1282.5070851049438
RJ,9,PM45,1,1115.2120422637138
RJ,9,PM45,2,1010.7057332018597
RJ,9,PM45,3,1371.6858836557878
RJ,9,PM46,1,928.8007190549564
RJ,9,PM46,2,935.3137343659141
RJ,9,PM46,3,1675.24743460927
RJ,9,PM47,1,1042.4742963931071
RJ,9,PM47,2,1023.1167408663697
RJ,9,PM47,3,1008.6773166543016
RJ,9,MOMB,1,1077.7010376236599
RJ,9,MOMB,2,719.5880789262559
RJ,9,MOMB,3,765.6677283626508
RJ,9,TANZ,1,1205.3815425042883
RJ,9,TANZ,2,1444.034951665711
RJ,9,TANZ,3,1191.9434696612634
RJ,9,MASS,1,1376.0665298628362
RJ,9,MASS,2,954.7225468915232
RJ,9,MASS,3,1367.3358654367878
RJ,9,MILE,1,1477.6099491383357
RJ,9,MILE,2,985.1023239421155
RJ,9,MILE,3,1338.7908716816535
RJ,9,ARUA,1,564.3961927424153
RJ,9,ARUA,2,568.0414773389258
RJ,9,ARUA,3,831.214839598168
RJ,10,PM30,1,577.6312089971883
RJ,10,PM30,2,593.6533531795254
RJ,10,PM30,3,506.816118047673
RJ,10,PM31,1,986.5320304017374
RJ,10,PM31,2,966.3885735906168
RJ,10,PM31,3,914.3664353087738
RJ,10,PM32,1,545.3124713332601
RJ,10,PM32,2,533.1496710526316
RJ,10,PM32,3,506.18032786885254
RJ,10,PM33,1,353.55921855921855
RJ,10,PM33,2,291.4397759103642
RJ,10,PM33,3,293.75375375375376
RJ,10,PM34,1,269.94780014914244
RJ,10,PM34,2,292.3591482947051
RJ,10,PM34,3,652.9608627974204
RJ,10,PM35,1,425.85903083700435
RJ,10,PM35,2,362.3553890969622
RJ,10,PM35,3,1018.2771535580524
RJ,10,PM36,1,478.1609780947529
RJ,10,PM36,2,493.9163354154837
RJ,10,PM36,3,852.8970588235294
RJ,10,PM37,1,658.357111975789
RJ,10,PM37,2,622.0808852330592
RJ,10,PM37,3,535.4151329243355
RJ,10,PM38,1,807.7283105022833
RJ,10,PM38,2,822.0233853300605
RJ,10,PM38,3,555.8153477218226
RJ,10,PM39,1,410.76005659995957
RJ,10,PM39,2,552.9617720614505
RJ,10,PM39,3,807.1902325455482
RJ,10,PM40,1,681.2968270974998
RJ,10,PM40,2,563.7142857142857
RJ,10,PM40,3,620.9619109102647
RJ,10,PM41,1,826.3501543622264
RJ,10,PM41,2,783.8540275923452
RJ,10,PM41,3,938.4533333333334
RJ,10,PM42,1,723.3581472291149
RJ,10,PM42,2,440.5842137973896
RJ,10,PM42,3,1017.6390228222436
RJ,10,PM43,1,573.6835522201376
RJ,10,PM43,2,406.48390151515156
RJ,10,PM43,3,620.686974021222
RJ,10,PM44,1,662.0190023752967
RJ,10,PM44,2,546.8825561312608
RJ,10,PM44,3,714.7487844408428
RJ,10,PM45,1,435.8646616541353
RJ,10,PM45,2,497.4547890154053
RJ,10,PM45,3,584.7086403215002
RJ,10,PM46,1,399.94024337244673
RJ,10,PM46,2,491.00072780203783
RJ,10,PM46,3,690.0633967300633
RJ,10,PM47,1,451.54235145385593
RJ,10,PM47,2,452.6225647612932
RJ,10,PM47,3,592.9942878201584
RJ,10,MOMB,1,417.56190476190477
RJ,10,MOMB,2,361.55844155844164
RJ,10,MOMB,3,539.327082184225
RJ,10,TANZ,1,724.0336134453781
RJ,10,TANZ,2,810.5594405594405
RJ,10,TANZ,3,920.1448961937716
RJ,10,MASS,1,866.3783160322954
RJ,10,MASS,2,794.8262548262547
RJ,10,MASS,3,897.0323423369388
RJ,10,MILE,1,985.1949903268505
RJ,10,MILE,2,833.8721605916535
RJ,10,MILE,3,886.71307413655
RJ,10,ARUA,1,443.6284722222222
RJ,10,ARUA,2,350.2602230483271
RJ,10,ARUA,3,331.14253393665166
RJ,11,PM30,1,1976.1742417093842
RJ,11,PM30,2,1624.9814708661083
RJ,11,PM30,3,1518.6416884211856
RJ,11,PM31,1,1554.2361894676237
RJ,11,PM31,2,1314.8779672350383
RJ,11,PM31,3,1861.2953795379542
RJ,11,PM32,1,1707.3278507894022
RJ,11,PM32,2,1322.119313072881
RJ,11,PM32,3,1345.526367565163
RJ,11,PM33,1,1618.1156222561835
RJ,11,PM33,2,1341.7731747153243
RJ,11,PM33,3,1270.9006226884753
RJ,11,PM34,1,1507.9227717886426
RJ,11,PM34,2,1388.5606590351874
RJ,11,PM34,3,2259.6095660311817
RJ,11,PM35,1,1367.3050259134427
RJ,11,PM35,2,1509.987235319539
RJ,11,PM35,3,1706.319864276772
RJ,11,PM36,1,1529.3469682004616
RJ,11,PM36,2,1190.2935944142212
RJ,11,PM36,3,1678.3916672984462
RJ,11,PM37,1,1495.1122572815532
RJ,11,PM37,2,1698.640200190118
RJ,11,PM37,3,1201.1557177615573
RJ,11,PM38,1,1331.0524196018073
RJ,11,PM38,2,1587.3099703745152
RJ,11,PM38,3,1379.150408374243
RJ,11,PM39,1,2120.3277450735077
RJ,11,PM39,2,2315.8241231582087
RJ,11,PM39,3,2638.2624932170775
RJ,11,PM40,1,2412.3281265557225
RJ,11,PM40,2,2220.3728603829736
RJ,11,PM40,3,2407.705936498431
RJ,11,PM41,1,1879.4136624314447
RJ,11,PM41,2,2337.6323428872706
RJ,11,PM41,3,1834.5227588365044
RJ,11,PM42,1,1325.1682658879156
RJ,11,PM42,2,1146.9468444122886
RJ,11,PM42,3,1374.753048780488
RJ,11,PM43,1,1433.537912653833
RJ,11,PM43,2,1530.4575880758805
RJ,11,PM43,3,1955.6524860886732
RJ,11,PM44,1,1217.3455377574373
RJ,11,PM44,2,1114.1276349507498
RJ,11,PM44,3,1418.7952668174587
RJ,11,PM45,1,1238.2435303205873
RJ,11,PM45,2,1490.561224489796
RJ,11,PM45,3,1739.0336552328201
RJ,11,PM46,1,1371.763517304197
RJ,11,PM46,2,1658.551261040416
RJ,11,PM46,3,2168.248051771206
RJ,11,PM47,1,1335.3638045434056
RJ,11,PM47,2,1511.4214725567715
RJ,11,PM47,3,1620.6745304273215
RJ,11,MOMB,1,1644.4281054790188
RJ,11,MOMB,2,1242.6807927472062
RJ,11,MOMB,3,1900.856556688863
RJ,11,TANZ,1,1300.509635525907
RJ,11,TANZ,2,1253.4036691229528
RJ,11,TANZ,3,1683.1779310820853
RJ,11,MASS,1,1541.1089588377724
RJ,11,MASS,2,1485.3476266101995
RJ,11,MASS,3,1887.5958856345885
RJ,11,MILE,1,1474.31855458846
RJ,11,MILE,2,1477.4239546082765
RJ,11,MILE,3,1813.2554288922581
RJ,11,ARUA,1,1225.3188735939868
RJ,11,ARUA,2,956.0747049155832
RJ,11,ARUA,3,1058.1879905915023
RJ,12,PM30,1,1354.184420408947
RJ,12,PM30,2,1243.454313148491
RJ,12,PM30,3,1268.9314393395048
RJ,12,PM31,1,1166.6573293382576
RJ,12,PM31,2,1238.094828961778
RJ,12,PM31,3,1692.8561549475446
RJ,12,PM32,1,1434.5387358642479
RJ,12,PM32,2,1327.2153689381464
RJ,12,PM32,3,1051.9687393465413
RJ,12,PM33,1,1052.6227743440277
RJ,12,PM33,2,1322.2497267320095
RJ,12,PM33,3,963.5189556519804
RJ,12,PM34,1,1196.903432835071
RJ,12,PM34,2,1006.7847827072729
RJ,12,PM34,3,1502.04699840597
RJ,12,PM35,1,1321.4417678788084
RJ,12,PM35,2,1135.8657616758073
RJ,12,PM35,3,1360.147708438057
RJ,12,PM36,1,1363.888378701494
RJ,12,PM36,2,1149.1397689909152
RJ,12,PM36,3,1702.6582273906156
RJ,12,PM37,1,1196.0032394811033
RJ,12,PM37,2,1276.0612224959893
RJ,12,PM37,3,1040.6897071760711
RJ,12,PM38,1,1096.6050254835752
RJ,12,PM38,2,1364.251698004166
RJ,12,PM38,3,1100.7243932170345
RJ,12,PM39,1,1362.0470080149694
RJ,12,PM39,2,1656.7012315663512
RJ,12,PM39,3,1985.681817079978
RJ,12,PM40,1,1815.2271545161725
RJ,12,PM40,2,1740.1718969638905
RJ,12,PM40,3,1990.4239366525721
RJ,12,PM41,1,1384.6353093215798
RJ,12,PM41,2,1824.7339329580382
RJ,12,PM41,3,1427.113878368198
RJ,12,PM42,1,1104.0084374478886
RJ,12,PM42,2,1076.0503859394364
RJ,12,PM42,3,1160.4060757200066
RJ,12,PM43,1,1267.0750954406794
RJ,12,PM43,2,1144.6084300223483
RJ,12,PM43,3,1328.1370013503308
RJ,12,PM44,1,1004.1936761936762
RJ,12,PM44,2,1204.8666788112316
RJ,12,PM44,3,1103.6181765499125
RJ,12,PM45,1,834.6076587447012
RJ,12,PM45,2,988.8662701823723
RJ,12,PM45,3,1146.88996760868
RJ,12,PM46,1,1056.0076007466844
RJ,12,PM46,2,1359.4828078433804
RJ,12,PM46,3,1761.0433121396247
RJ,12,PM47,1,906.7655325780928
RJ,12,PM47,2,1240.4190453288152
RJ,12,PM47,3,1284.2659573027156
RJ,12,MOMB,1,1090.4870034042153
RJ,12,MOMB,2,810.4055901618061
RJ,12,MOMB,3,1013.5009700562896
RJ,12,TANZ,1,979.2186254561897
RJ,12,TANZ,2,1219.6135968694132
RJ,12,TANZ,3,980.4370931566965
RJ,12,MASS,1,1397.3025571347387
RJ,12,MASS,2,1418.271347563611
RJ,12,MASS,3,1690.3199571899477
RJ,12,MILE,1,1171.2002630896252
RJ,12,MILE,2,1167.052215832827
RJ,12,MILE,3,1504.7653038989895
RJ,12,ARUA,1,627.2867324145801
RJ,12,ARUA,2,819.4659362953365
RJ,12,ARUA,3,708.8258878327939
RJ,13,PM30,1,2212.028122767027
RJ,13,PM30,2,1668.9195040398288
RJ,13,PM30,3,1702.41454558093
RJ,13,PM31,1,2572.265722750582
RJ,13,PM31,2,1921.8568691543749
RJ,13,PM31,3,2088.935161008753
RJ,13,PM32,1,2417.050343868063
RJ,13,PM32,2,2017.9309321434027
RJ,13,PM32,3,1656.595905214971
RJ,13,PM33,1,2103.720414462081
RJ,13,PM33,2,1822.2749817592216
RJ,13,PM33,3,1725.7298295795388
RJ,13,PM34,1,2400.0907687131753
RJ,13,PM34,2,1633.2814866139033
RJ,13,PM34,3,1905.3252918345038
RJ,13,PM35,1,2466.066887157102
RJ,13,PM35,2,1879.900775881011
RJ,13,PM35,3,2437.142381113568
RJ,13,PM36,1,2235.297252447431
RJ,13,PM36,2,2388.0224463230475
RJ,13,PM36,3,2760.9009785445774
RJ,13,PM37,1,2189.0451283838706
RJ,13,PM37,2,1585.966015356134
RJ,13,PM37,3,2015.393724505913
RJ,13,PM38,1,2205.4455003892563
RJ,13,PM38,2,2373.510620518848
RJ,13,PM38,3,1644.5747083856754
RJ,13,PM39,1,2390.3756473029875
RJ,13,PM39,2,2365.3269958337164
RJ,13,PM39,3,2634.456225204047
RJ,13,PM40,1,2776.706471520001
RJ,13,PM40,2,2339.5367003944434
RJ,13,PM40,3,3164.7494684409585
RJ,13,PM41,1,2839.6124246594472
RJ,13,PM41,2,2250.1079978833723
RJ,13,PM41,3,2248.1475392922425
RJ,13,PM42,1,2400.879978203688
RJ,13,PM42,2,1309.4489013240636
RJ,13,PM42,3,2122.2815260632256
RJ,13,PM43,1,1564.517210890576
RJ,13,PM43,2,1315.608034438617
RJ,13,PM43,3,1288.0052028752
RJ,13,PM44,1,1800.3365074185858
RJ,13,PM44,2,1144.0598204920461
RJ,13,PM44,3,1763.360343439764
RJ,13,PM45,1,1979.4662691543526
RJ,13,PM45,2,1833.3668622962016
RJ,13,PM45,3,1834.826614143585
RJ,13,PM46,1,1736.0769999549134
RJ,13,PM46,2,2198.2228099266845
RJ,13,PM46,3,2066.886203921694
RJ,13,PM47,1,1782.3534202507078
RJ,13,PM47,2,1258.1157026505457
RJ,13,PM47,3,1477.8025786385822
RJ,13,MOMB,1,1863.5805719609875
RJ,13,MOMB,2,1131.121257056518
RJ,13,MOMB,3,1783.3639815055467
RJ,13,TANZ,1,1306.5921792179217
RJ,13,TANZ,2,1789.4103239058868
RJ,13,TANZ,3,2314.905490496943
RJ,13,MASS,1,2703.8812431419633
RJ,13,MASS,2,2169.11371767583
RJ,13,MASS,3,3409.6495835405276
RJ,13,MILE,1,1434.6568479095472
RJ,13,MILE,2,1887.5566464543535
RJ,13,MILE,3,1881.471473425127
RJ,13,ARUA,1,833.1980616132157
RJ,13,ARUA,2,576.7835819120342
RJ,13,ARUA,3,660.8441224399035
RJ,14,PM30,1,631.9797358660983
RJ,14,PM30,2,583.6817984559759
RJ,14,PM30,3,561.7692210559709
RJ,14,PM31,1,801.0988471915624
RJ,14,PM31,2,686.388663018182
RJ,14,PM31,3,952.7450980392156
RJ,14,PM32,1,814.2636819059871
RJ,14,PM32,2,778.4590136266481
RJ,14,PM32,3,783.5186692520734
RJ,14,PM33,1,647.4590083143494
RJ,14,PM33,2,626.6048136504676
RJ,14,PM33,3,652.2803164114154
RJ,14,PM34,1,535.2257747683669
RJ,14,PM34,2,513.1963372430891
RJ,14,PM34,3,878.7622962223832
RJ,14,PM35,1,674.4705475794641
RJ,14,PM35,2,626.6806813617046
RJ,14,PM35,3,879.8549210178089
RJ,14,PM36,1,766.4837062716168
RJ,14,PM36,2,613.9729735960663
RJ,14,PM36,3,776.3391412240329
RJ,14,PM37,1,642.6579992777176
RJ,14,PM37,2,644.8695265746901
RJ,14,PM37,3,677.4989184143835
RJ,14,PM38,1,757.7355987398333
RJ,14,PM38,2,732.4374942549866
RJ,14,PM38,3,661.4853481585438
RJ,14,PM39,1,765.6354621527881
RJ,14,PM39,2,546.0433574006389
RJ,14,PM39,3,808.8887234863031
RJ,14,PM40,1,814.4848518168167
RJ,14,PM40,2,725.1599659341332
RJ,14,PM40,3,1030.747946850138
RJ,14,PM41,1,910.4510960143673
RJ,14,PM41,2,568.5000685083509
RJ,14,PM41,3,877.152714810455
RJ,14,PM42,1,781.255753274971
RJ,14,PM42,2,499.0433976715686
RJ,14,PM42,3,891.7319429892398
RJ,14,PM43,1,545.02194744257
RJ,14,PM43,2,509.2494900697799
RJ,14,PM43,3,891.2427686531857
RJ,14,PM44,1,673.7513845382143
RJ,14,PM44,2,576.3742105279302
RJ,14,PM44,3,945.3293141018487
RJ,14,PM45,1,560.1610737951031
RJ,14,PM45,2,644.630950609612
RJ,14,PM45,3,845.1269955579967
RJ,14,PM46,1,561.2745654773233
RJ,14,PM46,2,671.1228188533399
RJ,14,PM46,3,996.537497940328
RJ,14,PM47,1,615.4587301253796
RJ,14,PM47,2,538.8382275401586
RJ,14,PM47,3,656.3712561310781
RJ,14,MOMB,1,636.4340486137932
RJ,14,MOMB,2,413.61864406779654
RJ,14,MOMB,3,785.404176654254
RJ,14,TANZ,1,578.4037457442727
RJ,14,TANZ,2,721.2253379193745
RJ,14,TANZ,3,790.5105985909697
RJ,14,MASS,1,982.7416849858296
RJ,14,MASS,2,791.2477323677464
RJ,14,MASS,3,1082.357902379769
RJ,14,MILE,1,686.4008741703065
RJ,14,MILE,2,669.6340506441677
RJ,14,MILE,3,1049.586189463577
RJ,14,ARUA,1,272.7705612114227
RJ,14,ARUA,2,509.69268346849447
RJ,14,ARUA,3,289.8124708475198
RJ,15,PM30,1,865.5910789126003
RJ,15,PM30,2,1046.7380194769637
RJ,15,PM30,3,789.1669826660924
RJ,15,PM31,1,1111.0377326498585
RJ,15,PM31,2,1065.1956789621197
RJ,15,PM31,3,1043.694740312546
RJ,15,PM32,1,1211.1549213681253
RJ,15,PM32,2,748.1233238020232
RJ,15,PM32,3,642.3550498645578
RJ,15,PM33,1,1017.064025905413
RJ,15,PM33,2,886.7780355232085
RJ,15,PM33,3,488.04762105151326
RJ,15,PM34,1,912.3004934081085
RJ,15,PM34,2,804.4346252057618
RJ,15,PM34,3,1350.4322887362173
RJ,15,PM35,1,1090.4757328084436
RJ,15,PM35,2,830.8155140570492
RJ,15,PM35,3,1407.484112544982
RJ,15,PM36,1,1111.682291752229
RJ,15,PM36,2,810.4504306905651
RJ,15,PM36,3,1121.469927019295
RJ,15,PM37,1,1402.3879692581618
RJ,15,PM37,2,1235.1565502702776
RJ,15,PM37,3,767.4788940829897
RJ,15,PM38,1,1243.3475158489684
RJ,15,PM38,2,1446.1571011623234
RJ,15,PM38,3,1036.1469026291575
RJ,15,PM39,1,649.8474523556634
RJ,15,PM39,2,529.2907470404355
RJ,15,PM39,3,1107.989617756762
RJ,15,PM40,1,930.8402733511268
RJ,15,PM40,2,696.9101938609758
RJ,15,PM40,3,1068.9463413312014
RJ,15,PM41,1,1452.7342240743963
RJ,15,PM41,2,1011.8728785271184
RJ,15,PM41,3,1701.4657222733379
RJ,15,PM42,1,1114.5829967784787
RJ,15,PM42,2,1035.4758856353653
RJ,15,PM42,3,1220.7695541702674
RJ,15,PM43,1,801.0626910415566
RJ,15,PM43,2,617.8658496729253
RJ,15,PM43,3,966.8598888444623
RJ,15,PM44,1,1117.2020912344012
RJ,15,PM44,2,757.8700418252253
RJ,15,PM44,3,872.6497052743531
RJ,15,PM45,1,1133.034708497861
RJ,15,PM45,2,799.6036760333235
RJ,15,PM45,3,1376.8030922485898
RJ,15,PM46,1,953.748944594254
RJ,15,PM46,2,1128.5560432489856
RJ,15,PM46,3,1389.7747223040694
RJ,15,PM47,1,1096.4966671698605
RJ,15,PM47,2,596.342033525342
RJ,15,PM47,3,667.8405034576123
RJ,15,MOMB,1,909.5854987230366
RJ,15,MOMB,2,567.9448092484538
RJ,15,MOMB,3,973.6346799526198
RJ,15,TANZ,1,1010.3963251956661
